일자,종목명,클러스터,관리여부,종가,EPS,PER,BPS,PBR,주당배당금,배당수익률
2016년 6월,조광피혁,0 ,0 ,49300 ,2047 ,24 ,26637 ,2 ,0 ,0 
2016년 6월,한솔테크닉스,0 ,0 ,21250 ,1342 ,16 ,11265 ,2 ,0 ,0 
2016년 6월,우리들제약,1 ,0 ,13500 ,233 ,58 ,3046 ,4 ,0 ,0 
2016년 6월,써니전자,0 ,0 ,5050 ,79 ,64 ,1063 ,5 ,0 ,0 
2016년 6월,효성,1 ,0 ,118500 ,14809 ,8 ,92782 ,1 ,3500 ,3 
2016년 6월,덕성,0 ,0 ,11850 ,29 ,409 ,3719 ,3 ,20 ,0 
2016년 6월,DRB동일,0 ,0 ,14000 ,2377 ,6 ,16422 ,1 ,60 ,0 
2016년 6월,티웨이홀딩스,1 ,0 ,8860 ,142 ,62 ,2631 ,3 ,0 ,0 
2016년 6월,동일산업,1 ,0 ,59900 ,1852 ,32 ,130186 ,0 ,600 ,1 
2016년 6월,조광페인트,0 ,0 ,12500 ,1838 ,7 ,12975 ,1 ,250 ,2 
2016년 6월,씨아이테크,0 ,0 ,1095 ,27 ,41 ,771 ,1 ,0 ,0 
2016년 6월,한신공영,0 ,0 ,20900 ,2077 ,10 ,23041 ,1 ,0 ,0 
2016년 6월,신라교역,0 ,0 ,16650 ,1047 ,16 ,27331 ,1 ,200 ,1 
2016년 6월,성신양회,0 ,0 ,10300 ,0 ,0 ,12320 ,1 ,0 ,0 
2016년 6월,휴스틸,0 ,0 ,14300 ,100 ,143 ,56902 ,0 ,400 ,3 
2016년 6월,부산주공,0 ,0 ,1820 ,0 ,0 ,2411 ,1 ,0 ,0 
2016년 6월,코스모신소재,2 ,0 ,3195 ,0 ,0 ,3246 ,1 ,0 ,0 
2016년 6월,삼광글라스,0 ,0 ,90000 ,4728 ,19 ,58580 ,2 ,750 ,1 
2016년 6월,한창,0 ,0 ,4640 ,26 ,178 ,1029 ,5 ,16 ,0 
2016년 6월,빙그레,0 ,0 ,71600 ,2798 ,26 ,52497 ,1 ,1250 ,2 
2016년 6월,동성화학,0 ,0 ,27300 ,1952 ,14 ,16945 ,2 ,500 ,2 
2016년 6월,녹십자홀딩스,0 ,0 ,35000 ,1439 ,24 ,14779 ,2 ,300 ,1 
2016년 6월,국동,0 ,0 ,11750 ,1168 ,10 ,6649 ,2 ,0 ,0 
2016년 6월,모나미,0 ,0 ,5130 ,284 ,18 ,3678 ,1 ,60 ,1 
2016년 6월,신성통상,0 ,0 ,1610 ,47 ,34 ,1468 ,1 ,0 ,0 
2016년 6월,코스모화학,2 ,0 ,4690 ,0 ,0 ,9366 ,1 ,0 ,0 
2016년 6월,한국공항,1 ,0 ,36500 ,2888 ,13 ,84815 ,0 ,500 ,1 
2016년 6월,현대그린푸드,0 ,0 ,18950 ,1040 ,18 ,14965 ,1 ,60 ,0 
2016년 6월,삼진제약,1 ,0 ,32100 ,2172 ,15 ,10652 ,3 ,600 ,2 
2016년 6월,파미셀,2 ,0 ,6740 ,0 ,0 ,1596 ,4 ,0 ,0 
2016년 6월,넥센,0 ,0 ,8270 ,1432 ,6 ,13305 ,1 ,55 ,1 
2016년 6월,신영와코루,0 ,0 ,165000 ,12613 ,13 ,315367 ,1 ,1500 ,1 
2016년 6월,풍산홀딩스,0 ,0 ,43700 ,5484 ,8 ,73518 ,1 ,1200 ,3 
2016년 6월,원림,0 ,0 ,22000 ,1462 ,15 ,36973 ,1 ,250 ,1 
2016년 6월,에스엘,1 ,0 ,15550 ,1967 ,8 ,23633 ,1 ,260 ,2 
2016년 6월,대한해운,1 ,0 ,18050 ,1594 ,11 ,23056 ,1 ,0 ,0 
2016년 6월,삼성전자,1 ,0 ,1333000 ,126305 ,11 ,1016129 ,1 ,21000 ,2 
2016년 6월,NH투자증권,1 ,0 ,9050 ,719 ,13 ,15127 ,1 ,400 ,4 
2016년 6월,이수화학,1 ,0 ,17750 ,0 ,0 ,19380 ,1 ,300 ,2 
2016년 6월,동부건설,0 ,관리종목,10200 ,0 ,0 ,7975 ,1 ,0 ,0 
2016년 6월,동원산업,0 ,0 ,313000 ,3451 ,91 ,211974 ,1 ,2000 ,1 
2016년 6월,사조오양,0 ,0 ,14850 ,1329 ,11 ,12441 ,1 ,0 ,0 
2016년 6월,삼아알미늄,1 ,0 ,3530 ,0 ,0 ,9521 ,0 ,55 ,2 
2016년 6월,한국전자홀딩스,0 ,0 ,889 ,0 ,0 ,2560 ,0 ,0 ,0 
2016년 6월,제주은행,0 ,0 ,7500 ,877 ,9 ,14371 ,1 ,100 ,1 
2016년 6월,LS,1 ,0 ,57500 ,0 ,0 ,71509 ,1 ,1250 ,2 
2016년 6월,녹십자,0 ,0 ,182500 ,8213 ,22 ,81873 ,2 ,1750 ,1 
2016년 6월,대원전선,0 ,0 ,1840 ,50 ,37 ,1114 ,2 ,0 ,0 
2016년 6월,GS건설,1 ,0 ,29700 ,363 ,82 ,46258 ,1 ,0 ,0 
2016년 6월,대구백화점,0 ,0 ,13900 ,341 ,41 ,47247 ,0 ,600 ,4 
2016년 6월,카프로,1 ,0 ,4020 ,0 ,0 ,6505 ,1 ,0 ,0 
2016년 6월,삼성SDI,1 ,0 ,117000 ,766 ,153 ,156459 ,1 ,1000 ,1 
2016년 6월,인스코비,2 ,0 ,2530 ,0 ,0 ,344 ,7 ,0 ,0 
2016년 6월,대림통상,0 ,0 ,6070 ,0 ,0 ,7781 ,1 ,150 ,2 
2016년 6월,대한유화,1 ,0 ,221000 ,32463 ,7 ,158361 ,1 ,3000 ,1 
2016년 6월,삼성공조,0 ,0 ,10250 ,1075 ,10 ,23490 ,0 ,100 ,1 
2016년 6월,영풍제지,1 ,0 ,2890 ,0 ,0 ,4012 ,1 ,40 ,1 
2016년 6월,미래에셋대우,0 ,0 ,7910 ,926 ,9 ,12867 ,1 ,330 ,4 
2016년 6월,AK홀딩스,0 ,0 ,70600 ,0 ,0 ,42342 ,2 ,500 ,1 
2016년 6월,신송홀딩스,0 ,0 ,8600 ,174 ,49 ,13525 ,1 ,80 ,1 
2016년 6월,우성사료,0 ,0 ,3630 ,0 ,0 ,5384 ,1 ,25 ,1 
2016년 6월,GS리테일,0 ,0 ,53700 ,2133 ,25 ,23281 ,2 ,850 ,2 
2016년 6월,일신석재,1 ,0 ,1530 ,0 ,0 ,676 ,2 ,0 ,0 
2016년 6월,미래아이앤지,0 ,0 ,2095 ,22 ,95 ,774 ,3 ,0 ,0 
2016년 6월,사조산업,0 ,0 ,64400 ,3881 ,17 ,61915 ,1 ,0 ,0 
2016년 6월,벽산,0 ,0 ,7800 ,472 ,17 ,3094 ,3 ,65 ,1 
2016년 6월,한국특수형강,1 ,관리종목,1520 ,0 ,0 ,0 ,0 ,0 ,0 
2016년 6월,오뚜기,0 ,0 ,857000 ,30932 ,28 ,274241 ,3 ,5200 ,1 
2016년 6월,일양약품,0 ,0 ,47650 ,203 ,235 ,10000 ,5 ,0 ,0 
2016년 6월,동방아그로,1 ,0 ,7330 ,491 ,15 ,9027 ,1 ,220 ,3 
2016년 6월,선도전기,1 ,0 ,3770 ,237 ,16 ,4360 ,1 ,20 ,1 
2016년 6월,이수페타시스,0 ,0 ,5270 ,392 ,13 ,4767 ,1 ,90 ,2 
2016년 6월,국도화학,0 ,0 ,57600 ,9618 ,6 ,72495 ,1 ,1500 ,3 
2016년 6월,F&F,2 ,0 ,14100 ,808 ,17 ,12964 ,1 ,200 ,1 
2016년 6월,코리아써키트,0 ,0 ,9790 ,144 ,68 ,13095 ,1 ,100 ,1 
2016년 6월,서연,0 ,0 ,11000 ,1956 ,6 ,21010 ,1 ,150 ,1 
2016년 6월,태평양물산,0 ,0 ,4385 ,0 ,0 ,3871 ,1 ,20 ,0 
2016년 6월,사조동아원,0 ,0 ,1870 ,0 ,0 ,762 ,2 ,0 ,0 
2016년 6월,대동전자,0 ,0 ,5190 ,0 ,0 ,14592 ,0 ,350 ,7 
2016년 6월,이건산업,0 ,0 ,11900 ,180 ,66 ,16905 ,1 ,150 ,1 
2016년 6월,NI스틸,1 ,0 ,2900 ,250 ,12 ,2757 ,1 ,50 ,2 
2016년 6월,남선알미늄,1 ,0 ,1370 ,135 ,10 ,933 ,1 ,0 ,0 
2016년 6월,문배철강,1 ,0 ,2735 ,316 ,9 ,4123 ,1 ,50 ,2 
2016년 6월,서흥,0 ,0 ,48950 ,1974 ,25 ,20444 ,2 ,250 ,1 
2016년 6월,일정실업,0 ,0 ,30350 ,5929 ,5 ,48013 ,1 ,1250 ,4 
2016년 6월,윌비스,0 ,0 ,2375 ,80 ,30 ,2395 ,1 ,20 ,1 
2016년 6월,아남전자,1 ,0 ,1400 ,40 ,35 ,889 ,2 ,0 ,0 
2016년 6월,율촌화학,1 ,0 ,12750 ,564 ,23 ,12694 ,1 ,500 ,4 
2016년 6월,호텔신라,1 ,0 ,65700 ,469 ,140 ,18599 ,4 ,350 ,1 
2016년 6월,금비,1 ,0 ,71900 ,6049 ,12 ,84444 ,1 ,1500 ,2 
2016년 6월,한미사이언스,0 ,0 ,155000 ,3168 ,49 ,10207 ,15 ,500 ,0 
2016년 6월,동양철관,1 ,0 ,1420 ,28 ,51 ,1085 ,1 ,0 ,0 
2016년 6월,경인전자,1 ,0 ,23050 ,974 ,24 ,37957 ,1 ,350 ,2 
2016년 6월,삼성전기,1 ,0 ,52000 ,146 ,356 ,54408 ,1 ,500 ,1 
2016년 6월,SIMPAC,0 ,0 ,5420 ,608 ,9 ,7977 ,1 ,120 ,2 
2016년 6월,한솔로지스틱스,0 ,0 ,3175 ,1751 ,2 ,2453 ,1 ,20 ,1 
2016년 6월,대양금속,1 ,0 ,5080 ,0 ,0 ,462 ,11 ,0 ,0 
2016년 6월,무림페이퍼,0 ,0 ,2845 ,0 ,0 ,9207 ,0 ,0 ,0 
2016년 6월,한샘,0 ,0 ,184000 ,6342 ,29 ,18488 ,10 ,1000 ,1 
2016년 6월,신원,1 ,0 ,1960 ,118 ,17 ,2940 ,1 ,0 ,0 
2016년 6월,광동제약,0 ,0 ,10400 ,868 ,12 ,6676 ,2 ,80 ,1 
2016년 6월,참엔지니어링,1 ,0 ,2740 ,0 ,0 ,534 ,5 ,0 ,0 
2016년 6월,대우부품,1 ,0 ,1430 ,29 ,49 ,672 ,2 ,0 ,0 
2016년 6월,태영건설,2 ,0 ,6320 ,21 ,301 ,10742 ,1 ,0 ,0 
2016년 6월,한올바이오파마,1 ,0 ,18000 ,0 ,0 ,1848 ,10 ,0 ,0 
2016년 6월,KC그린홀딩스,0 ,0 ,8190 ,615 ,13 ,6859 ,1 ,80 ,1 
2016년 6월,경동나비엔,1 ,0 ,51000 ,1316 ,39 ,16004 ,3 ,100 ,0 
2016년 6월,한창제지,1 ,0 ,1115 ,57 ,20 ,715 ,2 ,0 ,0 
2016년 6월,삼화전기,2 ,0 ,5660 ,0 ,0 ,3173 ,2 ,30 ,1 
2016년 6월,무림P&P,1 ,0 ,4160 ,186 ,22 ,8759 ,0 ,200 ,5 
2016년 6월,모토닉,0 ,0 ,8770 ,403 ,22 ,11503 ,1 ,280 ,3 
2016년 6월,삼정펄프,0 ,0 ,38700 ,3172 ,12 ,64750 ,1 ,1250 ,3 
2016년 6월,영원무역홀딩스,0 ,0 ,60400 ,7297 ,8 ,59705 ,1 ,500 ,1 
2016년 6월,한국내화,1 ,0 ,3005 ,244 ,12 ,4437 ,1 ,50 ,2 
2016년 6월,우리종금,1 ,0 ,578 ,22 ,26 ,312 ,2 ,0 ,0 
2016년 6월,OCI,1 ,0 ,99600 ,4206 ,24 ,123914 ,1 ,0 ,0 
2016년 6월,고려아연,0 ,0 ,473500 ,28820 ,16 ,269065 ,2 ,8500 ,2 
2016년 6월,삼성중공업,0 ,0 ,9320 ,0 ,0 ,18344 ,1 ,0 ,0 
2016년 6월,지코,0 ,0 ,1185 ,0 ,0 ,500 ,2 ,0 ,0 
2016년 6월,현대미포조선,1 ,0 ,71300 ,1935 ,37 ,83749 ,1 ,0 ,0 
2016년 6월,화천기계,0 ,0 ,26000 ,1165 ,22 ,57386 ,0 ,350 ,1 
2016년 6월,화신,0 ,0 ,6850 ,0 ,0 ,10388 ,1 ,100 ,1 
2016년 6월,평화홀딩스,1 ,0 ,3595 ,37 ,97 ,9369 ,0 ,100 ,3 
2016년 6월,아이에스동서,0 ,0 ,49950 ,3822 ,13 ,20488 ,2 ,500 ,1 
2016년 6월,퍼스텍,0 ,0 ,4675 ,52 ,90 ,1437 ,3 ,0 ,0 
2016년 6월,S-Oil,1 ,0 ,84000 ,5422 ,15 ,46224 ,2 ,2400 ,3 
2016년 6월,삼호개발,1 ,0 ,3600 ,366 ,10 ,4976 ,1 ,100 ,3 
2016년 6월,진원생명과학,0 ,0 ,15850 ,89 ,178 ,2451 ,6 ,0 ,0 
2016년 6월,LG이노텍,1 ,0 ,87000 ,4018 ,22 ,74578 ,1 ,350 ,0 
2016년 6월,에넥스,0 ,0 ,3440 ,154 ,22 ,996 ,3 ,30 ,1 
2016년 6월,CJ씨푸드,0 ,0 ,3480 ,71 ,49 ,1384 ,3 ,0 ,0 
2016년 6월,롯데케미칼,1 ,0 ,277500 ,29458 ,9 ,219538 ,1 ,2500 ,1 
2016년 6월,현대위아,0 ,0 ,91500 ,12306 ,7 ,116315 ,1 ,1100 ,1 
2016년 6월,태림포장,1 ,0 ,3125 ,0 ,0 ,5217 ,1 ,8 ,0 
2016년 6월,성안,0 ,0 ,1100 ,0 ,0 ,1329 ,1 ,10 ,1 
2016년 6월,유니켐,1 ,0 ,1780 ,27 ,66 ,409 ,4 ,0 ,0 
2016년 6월,부산산업,2 ,0 ,39000 ,4604 ,8 ,39680 ,1 ,250 ,1 
2016년 6월,갤럭시아에스엠,0 ,0 ,2840 ,85 ,33 ,1805 ,2 ,0 ,0 
2016년 6월,한농화성,1 ,0 ,3950 ,554 ,7 ,6013 ,1 ,100 ,3 
2016년 6월,유양디앤유,2 ,0 ,2530 ,43 ,59 ,1039 ,2 ,0 ,0 
2016년 6월,SKC,1 ,0 ,27850 ,7488 ,4 ,39240 ,1 ,750 ,3 
2016년 6월,STX,0 ,0 ,2235 ,0 ,0 ,2421 ,1 ,0 ,0 
2016년 6월,계양전기,0 ,0 ,6640 ,282 ,24 ,4719 ,1 ,55 ,1 
2016년 6월,영화금속,0 ,0 ,3150 ,279 ,11 ,1276 ,2 ,50 ,2 
2016년 6월,현대모비스,0 ,0 ,255000 ,32030 ,8 ,263198 ,1 ,3500 ,1 
2016년 6월,더존비즈온,2 ,0 ,24450 ,720 ,34 ,4445 ,6 ,220 ,1 
2016년 6월,경인양행,1 ,0 ,4805 ,48 ,100 ,4621 ,1 ,50 ,1 
2016년 6월,모나리자,1 ,0 ,4085 ,133 ,31 ,1778 ,2 ,50 ,1 
2016년 6월,에스원,0 ,0 ,101000 ,4561 ,22 ,26138 ,4 ,1200 ,1 
2016년 6월,대창,1 ,0 ,1080 ,0 ,0 ,1566 ,1 ,0 ,0 
2016년 6월,세우글로벌,0 ,0 ,3900 ,26 ,150 ,1337 ,3 ,0 ,0 
2016년 6월,일성건설,1 ,0 ,9800 ,396 ,25 ,16698 ,1 ,0 ,0 
2016년 6월,화승알앤에이,0 ,0 ,38100 ,12914 ,3 ,41611 ,1 ,500 ,1 
2016년 6월,디와이,0 ,0 ,6210 ,851 ,7 ,12317 ,1 ,110 ,2 
2016년 6월,까뮤이앤씨,1 ,0 ,12250 ,1145 ,11 ,10140 ,1 ,150 ,1 
2016년 6월,지엠비코리아,1 ,0 ,4950 ,627 ,8 ,10884 ,0 ,120 ,2 
2016년 6월,한익스프레스,0 ,0 ,124500 ,6622 ,19 ,44322 ,3 ,700 ,1 
2016년 6월,대영포장,0 ,0 ,1165 ,0 ,0 ,1206 ,1 ,0 ,0 
2016년 6월,금강공업,0 ,0 ,47900 ,1214 ,39 ,45520 ,1 ,400 ,1 
2016년 6월,영보화학,0 ,0 ,4060 ,468 ,9 ,5230 ,1 ,100 ,2 
2016년 6월,극동유화,1 ,0 ,3600 ,416 ,9 ,3743 ,1 ,100 ,3 
2016년 6월,한솔케미칼,1 ,0 ,77900 ,3093 ,25 ,21427 ,4 ,800 ,1 
2016년 6월,사조씨푸드,0 ,0 ,7030 ,351 ,20 ,10381 ,1 ,0 ,0 
2016년 6월,한라,1 ,0 ,4445 ,0 ,0 ,7173 ,1 ,0 ,0 
2016년 6월,동원시스템즈,0 ,0 ,70800 ,1274 ,56 ,8989 ,8 ,250 ,0 
2016년 6월,유니드,0 ,0 ,50800 ,8536 ,6 ,67447 ,1 ,1100 ,2 
2016년 6월,성문전자,0 ,0 ,5570 ,0 ,0 ,1719 ,3 ,0 ,0 
2016년 6월,인디에프,0 ,0 ,2190 ,0 ,0 ,1281 ,2 ,0 ,0 
2016년 6월,이스타코,0 ,0 ,1645 ,30 ,55 ,1187 ,1 ,0 ,0 
2016년 6월,대창단조,1 ,0 ,40000 ,7858 ,5 ,71848 ,1 ,1300 ,3 
2016년 6월,에이엔피,0 ,0 ,2270 ,0 ,0 ,1337 ,2 ,0 ,0 
2016년 6월,일진홀딩스,0 ,0 ,8460 ,366 ,23 ,5808 ,1 ,70 ,1 
2016년 6월,태경산업,0 ,0 ,5130 ,0 ,0 ,6223 ,1 ,180 ,4 
2016년 6월,대현,0 ,0 ,3490 ,187 ,19 ,2589 ,1 ,35 ,1 
2016년 6월,삼성증권,0 ,0 ,35800 ,3821 ,9 ,46102 ,1 ,1000 ,3 
2016년 6월,한세예스24홀딩스,0 ,0 ,18200 ,1323 ,14 ,6588 ,3 ,120 ,1 
2016년 6월,환인제약,0 ,0 ,17850 ,1343 ,13 ,11107 ,2 ,250 ,1 
2016년 6월,신대양제지,2 ,0 ,24800 ,0 ,0 ,61323 ,0 ,0 ,0 
2016년 6월,대성홀딩스,0 ,0 ,9670 ,1197 ,8 ,23671 ,0 ,250 ,3 
2016년 6월,퍼시스,0 ,0 ,34800 ,3150 ,11 ,30731 ,1 ,700 ,2 
2016년 6월,웅진,0 ,0 ,3075 ,578 ,5 ,5870 ,1 ,0 ,0 
2016년 6월,광명전기,1 ,0 ,2585 ,148 ,17 ,1792 ,1 ,0 ,0 
2016년 6월,명문제약,2 ,0 ,5490 ,0 ,0 ,3281 ,2 ,18 ,0 
2016년 6월,우신시스템,1 ,0 ,3710 ,1039 ,4 ,6851 ,1 ,30 ,1 
2016년 6월,수산중공업,0 ,0 ,1990 ,21 ,95 ,1737 ,1 ,0 ,0 
2016년 6월,SK텔레콤,1 ,0 ,218500 ,20988 ,10 ,188878 ,1 ,10000 ,5 
2016년 6월,풀무원,0 ,0 ,167000 ,5456 ,31 ,76028 ,2 ,1020 ,1 
2016년 6월,광전자,0 ,0 ,2270 ,0 ,0 ,3514 ,1 ,0 ,0 
2016년 6월,E1,0 ,0 ,63900 ,1725 ,37 ,167698 ,0 ,2600 ,4 
2016년 6월,한국카본,1 ,0 ,6350 ,578 ,11 ,6876 ,1 ,130 ,2 
2016년 6월,삼성에스디에스,0 ,0 ,174000 ,5676 ,31 ,59303 ,3 ,500 ,0 
2016년 6월,조일알미늄,0 ,0 ,1810 ,0 ,0 ,2371 ,1 ,15 ,1 
2016년 6월,동원금속,0 ,0 ,3175 ,57 ,56 ,1839 ,2 ,100 ,3 
2016년 6월,SK가스,1 ,0 ,85700 ,8130 ,11 ,137478 ,1 ,2000 ,2 
2016년 6월,한온시스템,1 ,0 ,12400 ,432 ,29 ,16342 ,1 ,194 ,2 
2016년 6월,신풍제약,2 ,0 ,9130 ,35 ,261 ,4103 ,2 ,0 ,0 
2016년 6월,티에이치엔,1 ,0 ,2395 ,0 ,0 ,1409 ,2 ,60 ,3 
2016년 6월,세아특수강,0 ,0 ,19200 ,2284 ,8 ,32576 ,1 ,700 ,4 
2016년 6월,대교,0 ,0 ,9220 ,492 ,19 ,6101 ,2 ,240 ,3 
2016년 6월,한섬,0 ,0 ,40800 ,3385 ,12 ,33754 ,1 ,300 ,1 
2016년 6월,일진머티리얼즈,2 ,0 ,17600 ,0 ,0 ,5945 ,3 ,0 ,0 
2016년 6월,아시아나항공,1 ,0 ,4445 ,0 ,0 ,4252 ,1 ,0 ,0 
2016년 6월,일진디스플,0 ,0 ,3800 ,0 ,0 ,4615 ,1 ,0 ,0 
2016년 6월,서원,0 ,0 ,1800 ,0 ,0 ,1852 ,1 ,0 ,0 
2016년 6월,코웨이,0 ,0 ,109000 ,4621 ,24 ,16044 ,7 ,2800 ,3 
2016년 6월,세원정공,0 ,0 ,19950 ,4266 ,5 ,40698 ,0 ,100 ,1 
2016년 6월,삼원강재,0 ,0 ,3540 ,396 ,9 ,4478 ,1 ,125 ,4 
2016년 6월,MH에탄올,0 ,0 ,7730 ,1063 ,7 ,7845 ,1 ,250 ,3 
2016년 6월,한국종합기술,0 ,0 ,5780 ,108 ,54 ,11086 ,1 ,100 ,2 
2016년 6월,동남합성,1 ,0 ,45600 ,3462 ,13 ,41755 ,1 ,200 ,0 
2016년 6월,롯데쇼핑,0 ,0 ,225500 ,0 ,0 ,515941 ,0 ,2000 ,1 
2016년 6월,다우기술,0 ,0 ,24400 ,2382 ,10 ,18960 ,1 ,150 ,1 
2016년 6월,인지컨트롤스,1 ,0 ,5630 ,815 ,7 ,13268 ,0 ,150 ,3 
2016년 6월,인팩,0 ,0 ,6630 ,1057 ,6 ,10063 ,1 ,140 ,2 
2016년 6월,에쓰씨엔지니어링,0 ,0 ,4285 ,223 ,19 ,2008 ,2 ,0 ,0 
2016년 6월,WISCOM,0 ,0 ,4640 ,186 ,25 ,7847 ,1 ,150 ,3 
2016년 6월,디씨엠,1 ,0 ,11950 ,398 ,30 ,11429 ,1 ,200 ,2 
2016년 6월,기업은행,1 ,0 ,11500 ,1672 ,7 ,26289 ,0 ,450 ,4 
2016년 6월,한국콜마홀딩스,0 ,0 ,55500 ,0 ,0 ,12840 ,4 ,125 ,0 
2016년 6월,대원화성,0 ,0 ,3235 ,301 ,11 ,1556 ,2 ,0 ,0 
2016년 6월,덕양산업,0 ,0 ,1800 ,23 ,78 ,1879 ,1 ,20 ,1 
2016년 6월,KPX케미칼,1 ,0 ,53000 ,6968 ,8 ,82337 ,1 ,1750 ,3 
2016년 6월,미래산업,1 ,0 ,379 ,5 ,76 ,96 ,4 ,0 ,0 
2016년 6월,한솔홈데코,0 ,0 ,1645 ,20 ,82 ,1759 ,1 ,0 ,0 
2016년 6월,이구산업,1 ,0 ,1720 ,0 ,0 ,2899 ,1 ,0 ,0 
2016년 6월,남해화학,1 ,0 ,9320 ,427 ,22 ,7762 ,1 ,60 ,1 
2016년 6월,한국주강,0 ,0 ,3285 ,122 ,27 ,5847 ,1 ,0 ,0 
2016년 6월,디피씨,1 ,0 ,4295 ,371 ,12 ,3060 ,1 ,50 ,1 
2016년 6월,부국철강,1 ,0 ,2705 ,5 ,541 ,5367 ,1 ,75 ,3 
2016년 6월,마니커,0 ,0 ,1425 ,0 ,0 ,852 ,2 ,0 ,0 
2016년 6월,세하,0 ,관리종목,1470 ,0 ,0 ,170 ,9 ,0 ,0 
2016년 6월,삼성엔지니어링,1 ,0 ,9660 ,0 ,0 ,0 ,0 ,0 ,0 
2016년 6월,동아지질,1 ,0 ,8880 ,404 ,22 ,12033 ,1 ,175 ,2 
2016년 6월,삼성물산,0 ,0 ,119000 ,20636 ,6 ,86253 ,1 ,500 ,0 
2016년 6월,팬오션,1 ,0 ,3745 ,118 ,32 ,4588 ,1 ,0 ,0 
2016년 6월,신도리코,0 ,0 ,49550 ,951 ,52 ,81372 ,1 ,1200 ,2 
2016년 6월,삼성카드,1 ,0 ,38850 ,2892 ,13 ,57728 ,1 ,1500 ,4 
2016년 6월,제일기획,0 ,0 ,16100 ,770 ,21 ,6832 ,2 ,300 ,2 
2016년 6월,KTB투자증권,1 ,0 ,2580 ,379 ,7 ,5955 ,0 ,0 ,0 
2016년 6월,교보증권,0 ,0 ,9780 ,2276 ,4 ,19058 ,1 ,150 ,2 
2016년 6월,동원수산,1 ,0 ,9760 ,0 ,0 ,8312 ,1 ,0 ,0 
2016년 6월,신세계인터내셔날,1 ,0 ,71000 ,2958 ,24 ,64998 ,1 ,600 ,1 
2016년 6월,신세계푸드,0 ,0 ,148000 ,1727 ,86 ,74150 ,2 ,500 ,0 
2016년 6월,콤텍시스템,0 ,0 ,1810 ,55 ,33 ,1672 ,1 ,0 ,0 
2016년 6월,롯데관광개발,1 ,0 ,13650 ,0 ,0 ,5404 ,3 ,0 ,0 
2016년 6월,황금에스티,1 ,0 ,6380 ,310 ,21 ,12300 ,1 ,25 ,0 
2016년 6월,LG유플러스,1 ,0 ,11150 ,805 ,14 ,10187 ,1 ,250 ,2 
2016년 6월,삼성생명,0 ,0 ,103500 ,6418 ,16 ,118229 ,1 ,1800 ,2 
2016년 6월,필룩스,2 ,0 ,5150 ,121 ,43 ,2652 ,2 ,0 ,0 
2016년 6월,자화전자,0 ,0 ,12950 ,1206 ,11 ,14821 ,1 ,400 ,3 
2016년 6월,체시스,0 ,0 ,2120 ,0 ,0 ,1509 ,1 ,0 ,0 
2016년 6월,세종공업,0 ,0 ,9370 ,1137 ,8 ,19504 ,0 ,250 ,3 
2016년 6월,아주캐피탈,1 ,0 ,6500 ,805 ,8 ,12297 ,1 ,400 ,6 
2016년 6월,무학,0 ,0 ,29850 ,1041 ,29 ,15514 ,2 ,250 ,1 
2016년 6월,두산중공업,0 ,0 ,23200 ,0 ,0 ,29998 ,1 ,850 ,4 
2016년 6월,SBS,0 ,0 ,28200 ,1929 ,15 ,31127 ,1 ,750 ,3 
2016년 6월,LG디스플레이,0 ,0 ,25500 ,2701 ,9 ,34076 ,1 ,500 ,2 
2016년 6월,신세계건설,0 ,0 ,43300 ,3993 ,11 ,23244 ,2 ,250 ,1 
2016년 6월,NICE,0 ,0 ,22500 ,787 ,29 ,12414 ,2 ,120 ,1 
2016년 6월,인천도시가스,0 ,0 ,30000 ,1737 ,17 ,36467 ,1 ,1250 ,4 
2016년 6월,SK,1 ,0 ,222500 ,107921 ,2 ,177177 ,1 ,3400 ,2 
2016년 6월,지투알,0 ,0 ,8500 ,716 ,12 ,8144 ,1 ,200 ,2 
2016년 6월,백산,1 ,0 ,7500 ,638 ,12 ,4281 ,2 ,60 ,1 
2016년 6월,강원랜드,0 ,0 ,42000 ,2178 ,19 ,14011 ,3 ,980 ,2 
2016년 6월,NAVER,1 ,0 ,687000 ,17619 ,39 ,64452 ,11 ,1100 ,0 
2016년 6월,한국가스공사,1 ,0 ,39550 ,3594 ,11 ,108944 ,0 ,170 ,0 
2016년 6월,S&T홀딩스,0 ,0 ,22450 ,2141 ,10 ,38286 ,1 ,250 ,1 
2016년 6월,엔씨소프트,2 ,0 ,233500 ,7633 ,31 ,80693 ,3 ,2747 ,1 
2016년 6월,팜스코,0 ,0 ,14200 ,306 ,46 ,7298 ,2 ,0 ,0 
2016년 6월,YG PLUS,0 ,0 ,3370 ,0 ,0 ,1792 ,2 ,0 ,0 
2016년 6월,광주신세계,0 ,0 ,265000 ,28688 ,9 ,307113 ,1 ,1250 ,0 
2016년 6월,하나투어,0 ,0 ,92500 ,2877 ,32 ,16952 ,5 ,1500 ,2 
2016년 6월,키움증권,1 ,0 ,72500 ,8585 ,8 ,49913 ,1 ,700 ,1 
2016년 6월,상신브레이크,0 ,0 ,7290 ,1354 ,5 ,6305 ,1 ,170 ,2 
2016년 6월,대우조선해양,0 ,0 ,4575 ,0 ,0 ,2731 ,2 ,0 ,0 
2016년 6월,두산인프라코어,1 ,0 ,6180 ,0 ,0 ,9744 ,1 ,0 ,0 
2016년 6월,한미반도체,1 ,0 ,15550 ,930 ,17 ,7626 ,2 ,500 ,3 
