,클러스터,PER_기준,투자기간,결과
1430,2,1.0,580,3.3579636104796866
1431,2,1.1,580,3.3579636104796866
1432,2,1.2000000000000002,580,3.3579636104796866
1433,2,1.3,580,3.3579636104796866
1434,2,1.4000000000000001,580,3.3579636104796866
1435,2,1.5,580,3.3579636104796866
1436,2,1.6,580,3.3579636104796866
1437,2,1.7000000000000002,580,3.3579636104796866
1438,2,1.8,580,3.3579636104796866
1439,2,1.9000000000000001,580,3.3579636104796866
1440,2,0.5,610,2.775981524249423
1441,2,0.6000000000000001,610,2.775981524249423
1442,2,0.7000000000000001,610,2.775981524249423
1443,2,0.8,610,2.775981524249423
1444,2,0.9,610,2.775981524249423
1445,2,1.0,610,2.775981524249423
1446,2,1.1,610,2.775981524249423
1447,2,1.2000000000000002,610,2.775981524249423
1448,2,1.3,610,2.775981524249423
1449,2,1.4000000000000001,610,2.775981524249423
1450,2,1.5,610,2.775981524249423
1451,2,1.6,610,2.775981524249423
1452,2,1.7000000000000002,610,2.775981524249423
1453,2,1.8,610,2.775981524249423
1454,2,1.9000000000000001,610,2.775981524249423
1455,2,0.5,640,3.0
1456,2,0.6000000000000001,640,3.0
1457,2,0.7000000000000001,640,3.0
1458,2,0.8,640,3.0
1459,2,0.9,640,3.0
1460,2,1.0,640,3.0
1461,2,1.1,640,3.0
1462,2,1.2000000000000002,640,3.0
1463,2,1.3,640,3.0
1464,2,1.4000000000000001,640,3.0
1465,2,1.5,640,3.0
1466,2,1.6,640,3.0
1467,2,1.7000000000000002,640,3.0
1468,2,1.8,640,3.0
1469,2,1.9000000000000001,640,3.0
1470,2,0.5,670,3.3165100126134934
1471,2,0.6000000000000001,670,3.3165100126134934
1472,2,0.7000000000000001,670,3.3165100126134934
1473,2,0.8,670,3.3165100126134934
1474,2,0.9,670,3.3165100126134934
1475,2,1.0,670,3.3165100126134934
1476,2,1.1,670,3.3165100126134934
1477,2,1.2000000000000002,670,3.3165100126134934
1478,2,1.3,670,3.3165100126134934
1479,2,1.4000000000000001,670,3.3165100126134934
1480,2,1.5,670,3.3165100126134934
1481,2,1.6,670,3.3165100126134934
1482,2,1.7000000000000002,670,3.3165100126134934
1483,2,1.8,670,3.3165100126134934
1484,2,1.9000000000000001,670,3.3165100126134934
1485,2,0.5,700,2.5194805194805197
1486,2,0.6000000000000001,700,2.5194805194805197
1487,2,0.7000000000000001,700,2.5194805194805197
1488,2,0.8,700,2.5194805194805197
1489,2,0.9,700,2.5194805194805197
1490,2,1.0,700,2.5194805194805197
1491,2,1.1,700,2.5194805194805197
1492,2,1.2000000000000002,700,2.5194805194805197
1493,2,1.3,700,2.5194805194805197
1494,2,1.4000000000000001,700,2.5194805194805197
1495,2,1.5,700,2.5194805194805197
1496,2,1.6,700,2.5194805194805197
1497,2,1.7000000000000002,700,2.5194805194805197
1498,2,1.8,700,2.5194805194805197
1499,2,1.9000000000000001,700,2.5194805194805197
1500,2,0.5,730,2.0138568129330254
1501,2,0.6000000000000001,730,2.0138568129330254
1502,2,0.7000000000000001,730,2.0138568129330254
1503,2,0.8,730,2.0138568129330254
1504,2,0.9,730,2.0138568129330254
1505,2,1.0,730,2.0138568129330254
1506,2,1.1,730,2.0138568129330254
1507,2,1.2000000000000002,730,2.0138568129330254
1508,2,1.3,730,2.0138568129330254
1509,2,1.4000000000000001,730,2.0138568129330254
1510,2,1.5,730,2.0138568129330254
1511,2,1.6,730,2.0138568129330254
1512,2,1.7000000000000002,730,2.0138568129330254
1513,2,1.8,730,2.0138568129330254
